Window	Chr	Chr_start	Chr_end	Track	Density
1475	Supercontig_1.4	870000	880000	PopA.INDEL.fixed	3
1475	Supercontig_1.4	870000	880000	PopA.INDEL.lungonly	0
1475	Supercontig_1.4	870000	880000	PopA.SNP.fixed	160
1475	Supercontig_1.4	870000	880000	PopA.SNP.lungonly	2
1475	Supercontig_1.4	870000	880000	repeats	0
1476	Supercontig_1.4	875000	885000	Genes	6
1476	Supercontig_1.4	875000	885000	PopA.INDEL.fixed	11
1476	Supercontig_1.4	875000	885000	PopA.INDEL.lungonly	1
1476	Supercontig_1.4	875000	885000	PopA.SNP.fixed	179
1476	Supercontig_1.4	875000	885000	PopA.SNP.lungonly	0
1476	Supercontig_1.4	875000	885000	repeats	0
1477	Supercontig_1.4	880000	890000	Genes	9
1477	Supercontig_1.4	880000	890000	PopA.INDEL.fixed	18
1477	Supercontig_1.4	880000	890000	PopA.INDEL.lungonly	1
1477	Supercontig_1.4	880000	890000	PopA.SNP.fixed	192
1477	Supercontig_1.4	880000	890000	PopA.SNP.lungonly	0
1477	Supercontig_1.4	880000	890000	repeats	0
1478	Supercontig_1.4	885000	895000	Genes	8
1478	Supercontig_1.4	885000	895000	PopA.INDEL.fixed	17
1478	Supercontig_1.4	885000	895000	PopA.INDEL.lungonly	1
1478	Supercontig_1.4	885000	895000	PopA.SNP.fixed	151
1478	Supercontig_1.4	885000	895000	PopA.SNP.lungonly	0
1478	Supercontig_1.4	885000	895000	repeats	0
1479	Supercontig_1.4	890000	900000	Genes	5
1479	Supercontig_1.4	890000	900000	PopA.INDEL.fixed	18
1479	Supercontig_1.4	890000	900000	PopA.INDEL.lungonly	1
1479	Supercontig_1.4	890000	900000	PopA.SNP.fixed	129
1479	Supercontig_1.4	890000	900000	PopA.SNP.lungonly	0
1479	Supercontig_1.4	890000	900000	repeats	0
1480	Supercontig_1.4	895000	905000	Genes	6
1480	Supercontig_1.4	895000	905000	PopA.INDEL.fixed	24
1480	Supercontig_1.4	895000	905000	PopA.INDEL.lungonly	1
1480	Supercontig_1.4	895000	905000	PopA.SNP.fixed	141
1480	Supercontig_1.4	895000	905000	PopA.SNP.lungonly	0
1480	Supercontig_1.4	895000	905000	repeats	0
1481	Supercontig_1.4	900000	910000	Genes	4
1481	Supercontig_1.4	900000	910000	PopA.INDEL.fixed	18
1481	Supercontig_1.4	900000	910000	PopA.INDEL.lungonly	1
1481	Supercontig_1.4	900000	910000	PopA.SNP.fixed	159
1481	Supercontig_1.4	900000	910000	PopA.SNP.lungonly	0
1481	Supercontig_1.4	900000	910000	repeats	0
1482	Supercontig_1.4	905000	915000	Genes	2
1482	Supercontig_1.4	905000	915000	PopA.INDEL.fixed	12
1482	Supercontig_1.4	905000	915000	PopA.INDEL.lungonly	2
1482	Supercontig_1.4	905000	915000	PopA.SNP.fixed	146
1482	Supercontig_1.4	905000	915000	PopA.SNP.lungonly	0
1482	Supercontig_1.4	905000	915000	repeats	0
1483	Supercontig_1.4	910000	920000	Genes	4
1483	Supercontig_1.4	910000	920000	PopA.INDEL.fixed	9
1483	Supercontig_1.4	910000	920000	PopA.INDEL.lungonly	2
1483	Supercontig_1.4	910000	920000	PopA.SNP.fixed	144
1483	Supercontig_1.4	910000	920000	PopA.SNP.lungonly	0
1483	Supercontig_1.4	910000	920000	repeats	0
1484	Supercontig_1.4	915000	925000	Genes	6
1484	Supercontig_1.4	915000	925000	PopA.INDEL.fixed	6
1484	Supercontig_1.4	915000	925000	PopA.INDEL.lungonly	3
1484	Supercontig_1.4	915000	925000	PopA.SNP.fixed	158
1484	Supercontig_1.4	915000	925000	PopA.SNP.lungonly	2
1484	Supercontig_1.4	915000	925000	repeats	0
1485	Supercontig_1.4	920000	930000	Genes	6
1485	Supercontig_1.4	920000	930000	PopA.INDEL.fixed	9
1485	Supercontig_1.4	920000	930000	PopA.INDEL.lungonly	3
1485	Supercontig_1.4	920000	930000	PopA.SNP.fixed	135
1485	Supercontig_1.4	920000	930000	PopA.SNP.lungonly	2
1485	Supercontig_1.4	920000	930000	repeats	0
1486	Supercontig_1.4	925000	935000	Genes	6
1486	Supercontig_1.4	925000	935000	PopA.INDEL.fixed	4
1486	Supercontig_1.4	925000	935000	PopA.INDEL.lungonly	0
1486	Supercontig_1.4	925000	935000	PopA.SNP.fixed	132
1486	Supercontig_1.4	925000	935000	PopA.SNP.lungonly	0
1486	Supercontig_1.4	925000	935000	repeats	0
1487	Supercontig_1.4	930000	940000	Genes	6
1487	Supercontig_1.4	930000	940000	PopA.INDEL.fixed	5
1487	Supercontig_1.4	930000	940000	PopA.INDEL.lungonly	0
1487	Supercontig_1.4	930000	940000	PopA.SNP.fixed	118
1487	Supercontig_1.4	930000	940000	PopA.SNP.lungonly	0
1487	Supercontig_1.4	930000	940000	repeats	1
1488	Supercontig_1.4	935000	945000	Genes	6
1488	Supercontig_1.4	935000	945000	PopA.INDEL.fixed	11
1488	Supercontig_1.4	935000	945000	PopA.INDEL.lungonly	2
1488	Supercontig_1.4	935000	945000	PopA.SNP.fixed	121
1488	Supercontig_1.4	935000	945000	PopA.SNP.lungonly	0
1488	Supercontig_1.4	935000	945000	repeats	2
1489	Supercontig_1.4	940000	950000	Genes	8
1489	Supercontig_1.4	940000	950000	PopA.INDEL.fixed	9
1489	Supercontig_1.4	940000	950000	PopA.INDEL.lungonly	2
1489	Supercontig_1.4	940000	950000	PopA.SNP.fixed	146
1489	Supercontig_1.4	940000	950000	PopA.SNP.lungonly	0
1489	Supercontig_1.4	940000	950000	repeats	1
1490	Supercontig_1.4	945000	955000	Genes	8
1490	Supercontig_1.4	945000	955000	PopA.INDEL.fixed	6
1490	Supercontig_1.4	945000	955000	PopA.INDEL.lungonly	0
1490	Supercontig_1.4	945000	955000	PopA.SNP.fixed	117
1490	Supercontig_1.4	945000	955000	PopA.SNP.lungonly	0
1490	Supercontig_1.4	945000	955000	repeats	0
1491	Supercontig_1.4	950000	960000	Genes	7
1491	Supercontig_1.4	950000	960000	PopA.INDEL.fixed	4
1491	Supercontig_1.4	950000	960000	PopA.INDEL.lungonly	0
1491	Supercontig_1.4	950000	960000	PopA.SNP.fixed	78
1491	Supercontig_1.4	950000	960000	PopA.SNP.lungonly	0
1491	Supercontig_1.4	950000	960000	repeats	0
1492	Supercontig_1.4	955000	965000	Genes	5
1492	Supercontig_1.4	955000	965000	PopA.INDEL.fixed	0
1492	Supercontig_1.4	955000	965000	PopA.INDEL.lungonly	0
1492	Supercontig_1.4	955000	965000	PopA.SNP.fixed	34
1492	Supercontig_1.4	955000	965000	PopA.SNP.lungonly	0
1492	Supercontig_1.4	955000	965000	repeats	1
1493	Supercontig_1.4	960000	970000	Genes	5
1493	Supercontig_1.4	960000	970000	PopA.INDEL.fixed	0
1493	Supercontig_1.4	960000	970000	PopA.INDEL.lungonly	0
1493	Supercontig_1.4	960000	970000	PopA.SNP.fixed	19
1493	Supercontig_1.4	960000	970000	PopA.SNP.lungonly	0
1493	Supercontig_1.4	960000	970000	repeats	1
1494	Supercontig_1.4	965000	975000	Genes	6
1494	Supercontig_1.4	965000	975000	PopA.INDEL.fixed	2
1494	Supercontig_1.4	965000	975000	PopA.INDEL.lungonly	0
1494	Supercontig_1.4	965000	975000	PopA.SNP.fixed	28
1494	Supercontig_1.4	965000	975000	PopA.SNP.lungonly	0
1494	Supercontig_1.4	965000	975000	repeats	0
1495	Supercontig_1.4	970000	980000	Genes	7
1495	Supercontig_1.4	970000	980000	PopA.INDEL.fixed	5
1495	Supercontig_1.4	970000	980000	PopA.INDEL.lungonly	0
1495	Supercontig_1.4	970000	980000	PopA.SNP.fixed	50
1495	Supercontig_1.4	970000	980000	PopA.SNP.lungonly	0
1495	Supercontig_1.4	970000	980000	repeats	0
1496	Supercontig_1.4	975000	985000	Genes	6
1496	Supercontig_1.4	975000	985000	PopA.INDEL.fixed	5
1496	Supercontig_1.4	975000	985000	PopA.INDEL.lungonly	0
1496	Supercontig_1.4	975000	985000	PopA.SNP.fixed	56
1496	Supercontig_1.4	975000	985000	PopA.SNP.lungonly	0
1496	Supercontig_1.4	975000	985000	repeats	0
1497	Supercontig_1.4	980000	990000	Genes	6
1497	Supercontig_1.4	980000	990000	PopA.INDEL.fixed	3
1497	Supercontig_1.4	980000	990000	PopA.INDEL.lungonly	0
1497	Supercontig_1.4	980000	990000	PopA.SNP.fixed	50
1497	Supercontig_1.4	980000	990000	PopA.SNP.lungonly	0
1497	Supercontig_1.4	980000	990000	repeats	0
1498	Supercontig_1.4	985000	995000	Genes	5
1498	Supercontig_1.4	985000	995000	PopA.INDEL.fixed	5
1498	Supercontig_1.4	985000	995000	PopA.INDEL.lungonly	0
1498	Supercontig_1.4	985000	995000	PopA.SNP.fixed	53
1498	Supercontig_1.4	985000	995000	PopA.SNP.lungonly	0
1498	Supercontig_1.4	985000	995000	repeats	0
1499	Supercontig_1.4	990000	1000000	Genes	6
1499	Supercontig_1.4	990000	1000000	PopA.INDEL.fixed	9
1499	Supercontig_1.4	990000	1000000	PopA.INDEL.lungonly	0
1499	Supercontig_1.4	990000	1000000	PopA.SNP.fixed	52
1499	Supercontig_1.4	990000	1000000	PopA.SNP.lungonly	0
1499	Supercontig_1.4	990000	1000000	repeats	0
1500	Supercontig_1.4	995000	1005000	Genes	7
1500	Supercontig_1.4	995000	1005000	PopA.INDEL.fixed	5
1500	Supercontig_1.4	995000	1005000	PopA.INDEL.lungonly	0
1500	Supercontig_1.4	995000	1005000	PopA.SNP.fixed	36
1500	Supercontig_1.4	995000	1005000	PopA.SNP.lungonly	0
1500	Supercontig_1.4	995000	1005000	repeats	0
1501	Supercontig_1.4	1000000	1010000	Genes	6
1501	Supercontig_1.4	1000000	1010000	PopA.INDEL.fixed	0
1501	Supercontig_1.4	1000000	1010000	PopA.INDEL.lungonly	1
1501	Supercontig_1.4	1000000	1010000	PopA.SNP.fixed	17
1501	Supercontig_1.4	1000000	1010000	PopA.SNP.lungonly	0
1501	Supercontig_1.4	1000000	1010000	repeats	0
1502	Supercontig_1.4	1005000	1015000	Genes	6
1502	Supercontig_1.4	1005000	1015000	PopA.INDEL.fixed	1
1502	Supercontig_1.4	1005000	1015000	PopA.INDEL.lungonly	1
1502	Supercontig_1.4	1005000	1015000	PopA.SNP.fixed	35
1502	Supercontig_1.4	1005000	1015000	PopA.SNP.lungonly	0
1502	Supercontig_1.4	1005000	1015000	repeats	0
1503	Supercontig_1.4	1010000	1020000	Genes	7
1503	Supercontig_1.4	1010000	1020000	PopA.INDEL.fixed	2
1503	Supercontig_1.4	1010000	1020000	PopA.INDEL.lungonly	0
1503	Supercontig_1.4	1010000	1020000	PopA.SNP.fixed	50
1503	Supercontig_1.4	1010000	1020000	PopA.SNP.lungonly	0
1503	Supercontig_1.4	1010000	1020000	repeats	0
1504	Supercontig_1.4	1015000	1025000	Genes	7
1504	Supercontig_1.4	1015000	1025000	PopA.INDEL.fixed	2
1504	Supercontig_1.4	1015000	1025000	PopA.INDEL.lungonly	0
1504	Supercontig_1.4	1015000	1025000	PopA.SNP.fixed	37
1504	Supercontig_1.4	1015000	1025000	PopA.SNP.lungonly	0
1504	Supercontig_1.4	1015000	1025000	repeats	1
1505	Supercontig_1.4	1020000	1030000	Genes	5
1505	Supercontig_1.4	1020000	1030000	PopA.INDEL.fixed	16
1505	Supercontig_1.4	1020000	1030000	PopA.INDEL.lungonly	0
1505	Supercontig_1.4	1020000	1030000	PopA.SNP.fixed	30
1505	Supercontig_1.4	1020000	1030000	PopA.SNP.lungonly	0
1505	Supercontig_1.4	1020000	1030000	repeats	1
1506	Supercontig_1.4	1025000	1035000	Genes	6
1506	Supercontig_1.4	1025000	1035000	PopA.INDEL.fixed	15
1506	Supercontig_1.4	1025000	1035000	PopA.INDEL.lungonly	0
1506	Supercontig_1.4	1025000	1035000	PopA.SNP.fixed	38
1506	Supercontig_1.4	1025000	1035000	PopA.SNP.lungonly	0
1506	Supercontig_1.4	1025000	1035000	repeats	1
1507	Supercontig_1.4	1030000	1040000	Genes	6
1507	Supercontig_1.4	1030000	1040000	PopA.INDEL.fixed	0
1507	Supercontig_1.4	1030000	1040000	PopA.INDEL.lungonly	0
1507	Supercontig_1.4	1030000	1040000	PopA.SNP.fixed	31
1507	Supercontig_1.4	1030000	1040000	PopA.SNP.lungonly	0
1507	Supercontig_1.4	1030000	1040000	repeats	1
1508	Supercontig_1.4	1035000	1045000	Genes	4
1508	Supercontig_1.4	1035000	1045000	PopA.INDEL.fixed	5
1508	Supercontig_1.4	1035000	1045000	PopA.INDEL.lungonly	0
1508	Supercontig_1.4	1035000	1045000	PopA.SNP.fixed	23
1508	Supercontig_1.4	1035000	1045000	PopA.SNP.lungonly	0
1508	Supercontig_1.4	1035000	1045000	repeats	0
1509	Supercontig_1.4	1040000	1050000	Genes	6
1509	Supercontig_1.4	1040000	1050000	PopA.INDEL.fixed	6
1509	Supercontig_1.4	1040000	1050000	PopA.INDEL.lungonly	1
1509	Supercontig_1.4	1040000	1050000	PopA.SNP.fixed	28
1509	Supercontig_1.4	1040000	1050000	PopA.SNP.lungonly	0
1509	Supercontig_1.4	1040000	1050000	repeats	0
1510	Supercontig_1.4	1045000	1055000	Genes	8
1510	Supercontig_1.4	1045000	1055000	PopA.INDEL.fixed	21
1510	Supercontig_1.4	1045000	1055000	PopA.INDEL.lungonly	3
1510	Supercontig_1.4	1045000	1055000	PopA.SNP.fixed	25
1510	Supercontig_1.4	1045000	1055000	PopA.SNP.lungonly	1
1510	Supercontig_1.4	1045000	1055000	repeats	1
1511	Supercontig_1.4	1050000	1060000	Genes	6
1511	Supercontig_1.4	1050000	1060000	PopA.INDEL.fixed	23
1511	Supercontig_1.4	1050000	1060000	PopA.INDEL.lungonly	2
1511	Supercontig_1.4	1050000	1060000	PopA.SNP.fixed	23
1511	Supercontig_1.4	1050000	1060000	PopA.SNP.lungonly	2
1511	Supercontig_1.4	1050000	1060000	repeats	1
1512	Supercontig_1.4	1055000	1065000	Genes	6
1512	Supercontig_1.4	1055000	1065000	PopA.INDEL.fixed	21
1512	Supercontig_1.4	1055000	1065000	PopA.INDEL.lungonly	2
1512	Supercontig_1.4	1055000	1065000	PopA.SNP.fixed	63
1512	Supercontig_1.4	1055000	1065000	PopA.SNP.lungonly	1
1512	Supercontig_1.4	1055000	1065000	repeats	0
1513	Supercontig_1.4	1060000	1070000	Genes	5
1513	Supercontig_1.4	1060000	1070000	PopA.INDEL.fixed	21
1513	Supercontig_1.4	1060000	1070000	PopA.INDEL.lungonly	2
1513	Supercontig_1.4	1060000	1070000	PopA.SNP.fixed	90
1513	Supercontig_1.4	1060000	1070000	PopA.SNP.lungonly	0
1513	Supercontig_1.4	1060000	1070000	repeats	0
1514	Supercontig_1.4	1065000	1075000	Genes	5
1514	Supercontig_1.4	1065000	1075000	PopA.INDEL.fixed	6
1514	Supercontig_1.4	1065000	1075000	PopA.INDEL.lungonly	1
1514	Supercontig_1.4	1065000	1075000	PopA.SNP.fixed	78
1514	Supercontig_1.4	1065000	1075000	PopA.SNP.lungonly	1
1514	Supercontig_1.4	1065000	1075000	repeats	0
1515	Supercontig_1.4	1070000	1080000	Genes	6
1515	Supercontig_1.4	1070000	1080000	PopA.INDEL.fixed	3
1515	Supercontig_1.4	1070000	1080000	PopA.INDEL.lungonly	1
1515	Supercontig_1.4	1070000	1080000	PopA.SNP.fixed	47
1515	Supercontig_1.4	1070000	1080000	PopA.SNP.lungonly	1
1515	Supercontig_1.4	1070000	1080000	repeats	0
1516	Supercontig_1.4	1075000	1085000	Genes	8
1516	Supercontig_1.4	1075000	1085000	PopA.INDEL.fixed	2
1516	Supercontig_1.4	1075000	1085000	PopA.INDEL.lungonly	0
1516	Supercontig_1.4	1075000	1085000	PopA.SNP.fixed	20
1516	Supercontig_1.4	1075000	1085000	PopA.SNP.lungonly	0
1516	Supercontig_1.4	1075000	1085000	repeats	1
1517	Supercontig_1.4	1080000	1090000	Genes	7
1517	Supercontig_1.4	1080000	1090000	PopA.INDEL.fixed	4
1517	Supercontig_1.4	1080000	1090000	PopA.INDEL.lungonly	0
1517	Supercontig_1.4	1080000	1090000	PopA.SNP.fixed	21
1517	Supercontig_1.4	1080000	1090000	PopA.SNP.lungonly	0
1517	Supercontig_1.4	1080000	1090000	repeats	1
1518	Supercontig_1.4	1085000	1095000	Genes	6
1518	Supercontig_1.4	1085000	1095000	PopA.INDEL.fixed	3
1518	Supercontig_1.4	1085000	1095000	PopA.INDEL.lungonly	0
1518	Supercontig_1.4	1085000	1095000	PopA.SNP.fixed	27
1518	Supercontig_1.4	1085000	1095000	PopA.SNP.lungonly	0
1518	Supercontig_1.4	1085000	1095000	repeats	0
1519	Supercontig_1.4	1090000	1100000	Genes	5
1519	Supercontig_1.4	1090000	1100000	PopA.INDEL.fixed	2
1519	Supercontig_1.4	1090000	1100000	PopA.INDEL.lungonly	0
1519	Supercontig_1.4	1090000	1100000	PopA.SNP.fixed	26
1519	Supercontig_1.4	1090000	1100000	PopA.SNP.lungonly	0
1519	Supercontig_1.4	1090000	1100000	repeats	0
1520	Supercontig_1.4	1095000	1105000	Genes	6
1520	Supercontig_1.4	1095000	1105000	PopA.INDEL.fixed	2
1520	Supercontig_1.4	1095000	1105000	PopA.INDEL.lungonly	0
1520	Supercontig_1.4	1095000	1105000	PopA.SNP.fixed	17
1520	Supercontig_1.4	1095000	1105000	PopA.SNP.lungonly	0
1520	Supercontig_1.4	1095000	1105000	repeats	0
1521	Supercontig_1.4	1100000	1110000	Genes	5
1521	Supercontig_1.4	1100000	1110000	PopA.INDEL.fixed	3
1521	Supercontig_1.4	1100000	1110000	PopA.INDEL.lungonly	0
1521	Supercontig_1.4	1100000	1110000	PopA.SNP.fixed	14
1521	Supercontig_1.4	1100000	1110000	PopA.SNP.lungonly	0
1521	Supercontig_1.4	1100000	1110000	repeats	0
1522	Supercontig_1.4	1105000	1115000	Genes	5
1522	Supercontig_1.4	1105000	1115000	PopA.INDEL.fixed	3
1522	Supercontig_1.4	1105000	1115000	PopA.INDEL.lungonly	1
1522	Supercontig_1.4	1105000	1115000	PopA.SNP.fixed	8
1522	Supercontig_1.4	1105000	1115000	PopA.SNP.lungonly	0
1522	Supercontig_1.4	1105000	1115000	repeats	0
1523	Supercontig_1.4	1110000	1120000	Genes	6
1523	Supercontig_1.4	1110000	1120000	PopA.INDEL.fixed	2
1523	Supercontig_1.4	1110000	1120000	PopA.INDEL.lungonly	1
1523	Supercontig_1.4	1110000	1120000	PopA.SNP.fixed	33
1523	Supercontig_1.4	1110000	1120000	PopA.SNP.lungonly	0
1523	Supercontig_1.4	1110000	1120000	repeats	0
1524	Supercontig_1.4	1115000	1125000	Genes	6
1524	Supercontig_1.4	1115000	1125000	PopA.INDEL.fixed	6
1524	Supercontig_1.4	1115000	1125000	PopA.INDEL.lungonly	0
1524	Supercontig_1.4	1115000	1125000	PopA.SNP.fixed	58
1524	Supercontig_1.4	1115000	1125000	PopA.SNP.lungonly	0
1524	Supercontig_1.4	1115000	1125000	repeats	0
1525	Supercontig_1.4	1120000	1130000	Genes	7
1525	Supercontig_1.4	1120000	1130000	PopA.INDEL.fixed	5
1525	Supercontig_1.4	1120000	1130000	PopA.INDEL.lungonly	0
1525	Supercontig_1.4	1120000	1130000	PopA.SNP.fixed	44
1525	Supercontig_1.4	1120000	1130000	PopA.SNP.lungonly	0
1525	Supercontig_1.4	1120000	1130000	repeats	0
1526	Supercontig_1.4	1125000	1135000	Genes	7
1526	Supercontig_1.4	1125000	1135000	PopA.INDEL.fixed	0
1526	Supercontig_1.4	1125000	1135000	PopA.INDEL.lungonly	0
1526	Supercontig_1.4	1125000	1135000	PopA.SNP.fixed	24
1526	Supercontig_1.4	1125000	1135000	PopA.SNP.lungonly	0
1526	Supercontig_1.4	1125000	1135000	repeats	0
1527	Supercontig_1.4	1130000	1140000	Genes	8
1527	Supercontig_1.4	1130000	1140000	PopA.INDEL.fixed	3
1527	Supercontig_1.4	1130000	1140000	PopA.INDEL.lungonly	0
1527	Supercontig_1.4	1130000	1140000	PopA.SNP.fixed	26
1527	Supercontig_1.4	1130000	1140000	PopA.SNP.lungonly	0
1527	Supercontig_1.4	1130000	1140000	repeats	0
1528	Supercontig_1.4	1135000	1145000	Genes	8
1528	Supercontig_1.4	1135000	1145000	PopA.INDEL.fixed	4
1528	Supercontig_1.4	1135000	1145000	PopA.INDEL.lungonly	0
1528	Supercontig_1.4	1135000	1145000	PopA.SNP.fixed	22
1528	Supercontig_1.4	1135000	1145000	PopA.SNP.lungonly	0
1528	Supercontig_1.4	1135000	1145000	repeats	0
1529	Supercontig_1.4	1140000	1150000	Genes	5
1529	Supercontig_1.4	1140000	1150000	PopA.INDEL.fixed	4
1529	Supercontig_1.4	1140000	1150000	PopA.INDEL.lungonly	0
1529	Supercontig_1.4	1140000	1150000	PopA.SNP.fixed	12
1529	Supercontig_1.4	1140000	1150000	PopA.SNP.lungonly	1
1529	Supercontig_1.4	1140000	1150000	repeats	0
1530	Supercontig_1.4	1145000	1155000	Genes	6
1530	Supercontig_1.4	1145000	1155000	PopA.INDEL.fixed	3
1530	Supercontig_1.4	1145000	1155000	PopA.INDEL.lungonly	1
1530	Supercontig_1.4	1145000	1155000	PopA.SNP.fixed	12
1530	Supercontig_1.4	1145000	1155000	PopA.SNP.lungonly	1
1530	Supercontig_1.4	1145000	1155000	repeats	0
1531	Supercontig_1.4	1150000	1160000	Genes	4
1531	Supercontig_1.4	1150000	1160000	PopA.INDEL.fixed	2
1531	Supercontig_1.4	1150000	1160000	PopA.INDEL.lungonly	1
1531	Supercontig_1.4	1150000	1160000	PopA.SNP.fixed	10
1531	Supercontig_1.4	1150000	1160000	PopA.SNP.lungonly	0
1531	Supercontig_1.4	1150000	1160000	repeats	0
1532	Supercontig_1.4	1155000	1165000	Genes	2
1532	Supercontig_1.4	1155000	1165000	PopA.INDEL.fixed	2
1532	Supercontig_1.4	1155000	1165000	PopA.INDEL.lungonly	0
1532	Supercontig_1.4	1155000	1165000	PopA.SNP.fixed	16
1532	Supercontig_1.4	1155000	1165000	PopA.SNP.lungonly	0
1532	Supercontig_1.4	1155000	1165000	repeats	0
1533	Supercontig_1.4	1160000	1170000	Genes	5
1533	Supercontig_1.4	1160000	1170000	PopA.INDEL.fixed	3
1533	Supercontig_1.4	1160000	1170000	PopA.INDEL.lungonly	0
1533	Supercontig_1.4	1160000	1170000	PopA.SNP.fixed	30
1533	Supercontig_1.4	1160000	1170000	PopA.SNP.lungonly	0
1533	Supercontig_1.4	1160000	1170000	repeats	0
1534	Supercontig_1.4	1165000	1175000	Genes	7
1534	Supercontig_1.4	1165000	1175000	PopA.INDEL.fixed	5
1534	Supercontig_1.4	1165000	1175000	PopA.INDEL.lungonly	1
1534	Supercontig_1.4	1165000	1175000	PopA.SNP.fixed	47
1534	Supercontig_1.4	1165000	1175000	PopA.SNP.lungonly	0
1534	Supercontig_1.4	1165000	1175000	repeats	0
1535	Supercontig_1.4	1170000	1180000	Genes	8
1535	Supercontig_1.4	1170000	1180000	PopA.INDEL.fixed	5
1535	Supercontig_1.4	1170000	1180000	PopA.INDEL.lungonly	1
1535	Supercontig_1.4	1170000	1180000	PopA.SNP.fixed	34
1535	Supercontig_1.4	1170000	1180000	PopA.SNP.lungonly	0
1535	Supercontig_1.4	1170000	1180000	repeats	0
1536	Supercontig_1.4	1175000	1185000	Genes	8
1536	Supercontig_1.4	1175000	1185000	PopA.INDEL.fixed	4
1536	Supercontig_1.4	1175000	1185000	PopA.INDEL.lungonly	0
1536	Supercontig_1.4	1175000	1185000	PopA.SNP.fixed	21
1536	Supercontig_1.4	1175000	1185000	PopA.SNP.lungonly	0
1536	Supercontig_1.4	1175000	1185000	repeats	0
1537	Supercontig_1.4	1180000	1190000	Genes	8
1537	Supercontig_1.4	1180000	1190000	PopA.INDEL.fixed	1
1537	Supercontig_1.4	1180000	1190000	PopA.INDEL.lungonly	1
1537	Supercontig_1.4	1180000	1190000	PopA.SNP.fixed	23
1537	Supercontig_1.4	1180000	1190000	PopA.SNP.lungonly	0
1537	Supercontig_1.4	1180000	1190000	repeats	0
1538	Supercontig_1.4	1185000	1195000	Genes	7
1538	Supercontig_1.4	1185000	1195000	PopA.INDEL.fixed	3
1538	Supercontig_1.4	1185000	1195000	PopA.INDEL.lungonly	1
1538	Supercontig_1.4	1185000	1195000	PopA.SNP.fixed	49
1538	Supercontig_1.4	1185000	1195000	PopA.SNP.lungonly	0
1538	Supercontig_1.4	1185000	1195000	repeats	0
1539	Supercontig_1.4	1190000	1200000	Genes	4
1539	Supercontig_1.4	1190000	1200000	PopA.INDEL.fixed	3
1539	Supercontig_1.4	1190000	1200000	PopA.INDEL.lungonly	0
1539	Supercontig_1.4	1190000	1200000	PopA.SNP.fixed	63
1539	Supercontig_1.4	1190000	1200000	PopA.SNP.lungonly	0
1539	Supercontig_1.4	1190000	1200000	repeats	0
1540	Supercontig_1.4	1195000	1205000	Genes	5
1540	Supercontig_1.4	1195000	1205000	PopA.INDEL.fixed	6
1540	Supercontig_1.4	1195000	1205000	PopA.INDEL.lungonly	0
1540	Supercontig_1.4	1195000	1205000	PopA.SNP.fixed	50
1540	Supercontig_1.4	1195000	1205000	PopA.SNP.lungonly	1
1540	Supercontig_1.4	1195000	1205000	repeats	1
1541	Supercontig_1.4	1200000	1210000	Genes	4
1541	Supercontig_1.4	1200000	1210000	PopA.INDEL.fixed	21
1541	Supercontig_1.4	1200000	1210000	PopA.INDEL.lungonly	0
1541	Supercontig_1.4	1200000	1210000	PopA.SNP.fixed	129
1541	Supercontig_1.4	1200000	1210000	PopA.SNP.lungonly	3
1541	Supercontig_1.4	1200000	1210000	repeats	1
